"Name","State","Created","End Time","Notes","Updated","ID","User","Group","Job Type","Tags","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","optimizer","optimizer_lr","epoch","loss_train/depth","loss_train/semseg","loss_train/total","loss_val/depth","loss_val/semseg","loss_val/total","trainer/LR","trainer/global_step","metrics_summary/depth","metrics_summary/semseg","metrics_summary/multitask","Runtime","num_epochs","batch_size","name","resume","EC2_Hostname","EC2_Instance_ID","EC2_Rsync","EC2_SSH","EC2_SSH_Tmux","S3_Link","S3_Path","Team_Id","aug_geom_reflect","aug_geom_scale_max","aug_geom_scale_min","aug_geom_tilt_max_deg","aug_geom_wiggle_max_ratio","aug_input_crop_size","batch_size_validation","dataset","dataset_root","log_dir","loss_weight_contour","loss_weight_depth","loss_weight_normal","loss_weight_semseg","lr_scheduler","lr_scheduler_power","model_encoder_name","model_name","num_steps_visualization_first","num_steps_visualization_interval","observe_train_ids","observe_valid_ids","optimizer_momentum","optimizer_weight_decay","prepare_submission","visualize_img_grid_width","visualize_num_samples_in_batch","workers","workers_validation","metrics_task_depth/delta1","metrics_task_depth/delta2","metrics_task_depth/delta3","metrics_task_depth/inv_mae","metrics_task_depth/inv_rmse","metrics_task_depth/log_mae","metrics_task_depth/log_rmse","metrics_task_depth/mae","metrics_task_depth/rel","metrics_task_depth/rel_squared","metrics_task_depth/rmse","metrics_task_depth/si_log_rmse","metrics_task_semseg/bicycle","metrics_task_semseg/building","metrics_task_semseg/bus","metrics_task_semseg/car","metrics_task_semseg/fence","metrics_task_semseg/mean_iou","metrics_task_semseg/motorcycle","metrics_task_semseg/person","metrics_task_semseg/pole","metrics_task_semseg/rider","metrics_task_semseg/road","metrics_task_semseg/sidewalk","metrics_task_semseg/sky","metrics_task_semseg/terrain","metrics_task_semseg/traffic_light","metrics_task_semseg/traffic_sign","metrics_task_semseg/train","metrics_task_semseg/truck","metrics_task_semseg/vegetation","metrics_task_semseg/wall"
"BranchedArchitecture_run2","finished","2022-05-04T19:17:43.000Z","2022-05-04T21:27:52.000Z","Row 2 in Tables 7, 8, 9, 10, and Figure 11,12,13,14: Branched Architecture","2022-05-12T17:47:22.000Z","3jabw32d","loh0um","","","","","ip-172-31-21-235","","","","1","Tesla K80","adam","0.0001","15","0.2549363076686859","0.14241427183151245","0.1986752897500992","0.08395402133464813","0.10279184579849245","0.18674586713314056","0.000008246924153354485","79999","17.541774615147656","85.34500261688584","67.80322800173818","7809","16","4","BranchedArchitecture_run2","s3://dlad22-team30-ex2/T30_0503-2015_BranchedArchitecture_68240/","ec2-3-128-188-252.us-east-2.compute.amazonaws.com","i-0aa0b31b41b3e54f8","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-3-128-188-252.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-128-188-252.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-128-188-252.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0504-1917_BranchedArchitecture_run2_7f8f5/","s3://dlad22-team30-ex2/T30_0504-1917_BranchedArchitecture_run2_7f8f5/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","branched","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","89.03287855410596","96.3900397878413","98.42751621682235","0.007294538581961397","0.013153646761715309","0.10926221041840352","0.18194979730142663","3.3527496413183173","0.1244601959051637","0.10106434998577964","8.03536567022575","17.541774615147656","71.78457980221896","94.01457229644754","88.14335257673709","93.0571316810393","88.48174612846219","85.34500261688584","75.7020148007938","79.35772210424692","65.12984028176845","76.36889257288546","98.47697553159816","93.4374460184497","96.73723346813364","90.00073897883922","69.3902603951329","84.49856647236811","90.01162607408746","83.01620988457087","91.24068535787148","92.70545529517946"
"TaskDistillation_run4","finished","2022-05-04T19:16:23.000Z","2022-05-05T00:37:26.000Z","Row 3 in Tables 9,10, Row 1 in Tables 11,12,13,14, and Figure 13, 14,17: Task Distillation","2022-05-13T12:34:52.000Z","qdgbj44g","loh0um","","","","","ip-172-31-23-200","","","","1","Tesla K80","adam","0.0001","15","0.11807096004486084","0.15137693285942078","0.1347239464521408","0.080917127430439","0.0993618741631508","0.1802789866924286","0.000008246924153354485","79999","16.59531819256066","85.83314006694327","69.2378218743826","19263","16","4","TaskDistillationUsingPenultimate_run4","s3://dlad22-team30-ex2/T30_0504-0522_TaskDistillationUsingPenultimate_run3_4a2ab/","ec2-3-21-186-138.us-east-2.compute.amazonaws.com","i-03654bd3097dfa55d","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-3-21-186-138.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-21-186-138.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-21-186-138.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0504-1916_TaskDistillationUsingPenultimate_run4_90418/","s3://dlad22-team30-ex2/T30_0504-1916_TaskDistillationUsingPenultimate_run4_90418/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","task_distillation","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","90.23219521544551","96.72298609094685","98.57974978124788","0.0062609267123843165","0.011580330846863085","0.09805922162934153","0.17203033820210178","3.153488994331895","0.11186361506637107","0.09441323091042296","7.878753452473178","16.59531819256066","72.27744134371146","94.24085169541831","88.68543312058237","93.54338870067411","88.16084020520769","85.83314006694327","76.12639993590712","80.26241550261916","66.86734378872256","77.52529712490376","98.59887933594926","93.8184562742411","96.7487497615368","90.22401552918578","70.86444436765939","84.95774253515434","90.19548570957946","83.21923462634683","91.34991965090798","93.16332206361452"
"TaskDistillation_run3","crashed","2022-05-04T05:22:53.000Z","2022-05-04T07:28:07.000Z","Row 3 in Tables 9,10, Row 1 in Tables 11,12,13,14, and Figure 13, 14,17: Task Distillation","2022-05-13T12:34:58.000Z","3e31bjfj","loh0um","","","","","ip-172-31-30-146","","","","1","Tesla K80","adam","0.0001","12","0.23619166016578672","0.1080307811498642","0.17211121320724487","0.0904874950647354","0.12378555536270142","0.21427305042743683","0.00003510468013701029","60549","18.50923512265792","83.22280563471666","64.71357051205874","7514","16","4","TaskDistillationUsingPenultimate_run3","s3://dlad22-team30-ex2/T30_0503-2022_TaskDistillationUsingPenultimate_run2_da702/","ec2-18-222-213-210.us-east-2.compute.amazonaws.com","i-078a616855274806a","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-222-213-210.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-222-213-210.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-222-213-210.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0504-0522_TaskDistillationUsingPenultimate_run3_4a2ab/","s3://dlad22-team30-ex2/T30_0504-0522_TaskDistillationUsingPenultimate_run3_4a2ab/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","task_distillation","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","86.35602642336696","95.5729269860645","98.14708554041032","0.008188596217977866","0.014272195627738966","0.12090015057245487","0.19633706670267484","3.6104595184575934","0.14185056104545485","0.1257673575018711","8.360930949166692","18.50923512265792","69.61072386626509","93.47530746021596","87.13332652286702","92.55666059529504","86.1889219262741","83.22280563471666","72.684008128623","78.09300966004245","63.5324900643013","75.18309620599386","97.38606793630817","92.17695879282785","96.57417946466462","88.05240861770841","68.39476598166455","83.53397264184086","88.8208487300486","80.2773146212043","90.75186108791137","76.80738475556049"
"TaskDistillation_run2","crashed","2022-05-03T20:22:59.000Z","2022-05-04T04:22:12.000Z","Row 3 in Tables 9,10, Row 1 in Tables 11,12,13,14, and Figure 13, 14,17: Task Distillation","2022-05-13T12:35:02.000Z","2jwmwdty","loh0um","","","","","ip-172-31-20-110","","","","1","Tesla K80","adam","0.0001","10","0.22381256520748136","0.1354412138462067","0.17962688207626343","0.09293609857559204","0.11862142384052277","0.2115575224161148","0.000047520417865598574","50799","18.115014257900818","83.47043014920622","65.35541589130541","28753","16","4","TaskDistillationUsingPenultimate_run2","s3://dlad22-team30-ex2/T30_0503-1541_TaskDistillationUsingPenultimate_a2cfb/","ec2-3-141-34-129.us-east-2.compute.amazonaws.com","i-0acd397645a59fd03","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-3-141-34-129.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-141-34-129.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-141-34-129.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0503-2022_TaskDistillationUsingPenultimate_run2_da702/","s3://dlad22-team30-ex2/T30_0503-2022_TaskDistillationUsingPenultimate_run2_da702/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","task_distillation","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","88.06940682801043","96.25818690353502","98.42503941852996","0.007042634704720855","0.012577797851402816","0.11045922727847156","0.18445506575724763","3.5422282658948236","0.1216008047691424","0.09603147394379156","8.46012690554559","18.115014257900818","65.97742667897778","93.52719567023816","86.86538936730494","92.44412404671009","85.25018453497776","83.47043014920622","70.02542940206605","77.24309677021563","63.74279800207679","71.80112919071448","98.3235807104368","92.81761093549572","96.31692741300148","89.1021266246453","67.03314220165993","83.06538241996306","88.8457223621546","80.7421222180879","90.6717276666825","92.14305661950948"
"BranchedArchitecture_run1","crashed","2022-05-03T20:15:14.000Z","2022-05-04T04:22:01.000Z","Row 2 in Tables 7, 8, 9, 10, and Figure 11,12,13,14: Branched Architecture","2022-05-12T18:33:04.000Z","3b5atd6q","loh0um","","","","","ip-172-31-30-163","","","","1","Tesla K80","adam","0.0001","13","0.10061603039503098","0.13567177951335907","0.11814390122890472","0.08885185420513153","0.11042793095111848","0.1992797702550888","0.000028717458917526528","69549","18.06590309325669","84.44474243094436","66.37883933768767","29207","16","4","BranchedArchitecture","None","ec2-3-143-209-33.us-east-2.compute.amazonaws.com","i-0c3f996f4e73b0900","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-3-143-209-33.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-143-209-33.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-143-209-33.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0503-2015_BranchedArchitecture_68240/","s3://dlad22-team30-ex2/T30_0503-2015_BranchedArchitecture_68240/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","branched","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","87.94486379179017","96.06234779068824","98.28326661977056","0.007970451909655767","0.01379008788361217","0.11981168729212772","0.19171274675512187","3.606117405238781","0.1376704507073012","0.1083463860797586","8.281118483300057","18.06590309325669","69.03615180816583","93.64206836498192","87.05449265106158","92.89571171066632","86.43175604684372","84.44474243094436","74.15022609796972","78.32380320949066","63.28132530622299","75.86318132631528","98.41090125602274","93.092334573635","96.64797655955608","89.42970148346232","68.35671464423073","83.7250576413595","89.164973679081","82.21088366344514","90.90878204727758","91.8240641181546"
"TaskDistillation_run1","crashed","2022-05-03T15:41:20.000Z","2022-05-03T18:35:56.000Z","Row 3 in Tables 9,10, Row 1 in Tables 11,12,13,14, and Figure 13, 14,17: Task Distillation","2022-05-13T12:35:06.000Z","3mjwllr9","loh0um","","","","","ip-172-31-25-224","","","","1","Tesla K80","adam","0.0001","2","0.17870134115219116","0.1736956238746643","0.1761984825134277","0.1312362253665924","0.17903953790664673","0.31027576327323914","0.00009435700485482812","14999","24.08006027212289","76.36716452529302","52.287104253170135","10476","16","4","TaskDistillationUsingPenultimate","None","ec2-3-143-215-160.us-east-2.compute.amazonaws.com","i-041173f2356af183e","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-3-143-215-160.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-143-215-160.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-143-215-160.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0503-1541_TaskDistillationUsingPenultimate_a2cfb/","s3://dlad22-team30-ex2/T30_0503-1541_TaskDistillationUsingPenultimate_a2cfb/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","task_distillation","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","74.67573641897019","93.71959166798032","97.34031725215095","0.013667828082308976","0.02217970143607816","0.17404785019566618","0.2477405017728264","4.843042541591437","0.1923989981331909","0.1879544581782653","10.087583676519737","24.08006027212289","58.34593055394514","90.62474398675312","77.6838765107778","88.93555761328395","69.25992649508116","76.36716452529302","58.55736076112783","70.95988339627793","50.38485380658969","64.01582427265225","97.06627741126668","88.65628534020982","95.77991257931052","85.30817244873548","54.23596918082965","76.80095054094751","80.7266650141632","69.6301358563536","88.36687073812806","85.63692947413367"
"With ASPP, 3 final conv.","finished","2022-05-03T06:53:22.000Z","2022-05-03T14:11:05.000Z","Row 3 in Table 6 and Figure 9: With ASPP 3 final convs, and Figure 10 for Validation images, and Row 1 in Table 7","2022-05-12T17:43:46.000Z","3q2v2scq","alansavio25","","","","","ip-172-31-31-38","","","","1","Tesla K80","adam","0.0001","15","0.12290805578231812","0.14223593473434448","0.1325719952583313","0.08502541482448578","0.10378027707338332","0.1888056844472885","0.000008246924153354485","79999","19.22726965494181","85.16123940632907","65.93396975138727","26263","16","4","ASPPWithoutDownsampling48_ExtraLayersAtDecoderHead","None","ec2-18-117-169-249.us-east-2.compute.amazonaws.com","i-0c9b59209bd3a6af5","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-117-169-249.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-117-169-249.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-117-169-249.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0503-0653_ASPPWithoutDownsampling48_ExtraLayersAtDecoderHead_6dc6e/","s3://dlad22-team30-ex2/T30_0503-0653_ASPPWithoutDownsampling48_ExtraLayersAtDecoderHead_6dc6e/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","85.70539965141103","95.97446813339953","98.39203967686473","0.009479771547998516","0.01690988389815828","0.12480716071398448","0.19541596863034064","3.487536904237081","0.13761308133288355","0.09958980998946916","8.09320250795728","19.22726965494181","70.91601743294534","93.9560250702728","87.9283977515813","93.1518254151884","88.58528546825556","85.16123940632907","75.20744403866115","79.04569067296873","64.50016258329065","76.1626174576785","98.49621483714088","93.45001509588064","96.7080355241054","89.96551306563603","69.07509743315096","83.84526386297836","90.06310462700094","82.9637377292804","91.19649369733207","92.84660695690413"
"With ASPP, 1 final conv.","crashed","2022-05-02T20:38:07.000Z","2022-05-03T02:39:23.000Z","Row 2 in Table 6 and Figure 9: With ASPP, 1 final conv","2022-05-12T17:42:33.000Z","qbu3vs1v","loh0um","","","","","ip-172-31-28-207","","","","1","Tesla K80","adam","0.0001","15","0.10394005477428436","0.17836925387382507","0.14115464687347412","0.09877387434244156","0.11663565784692764","0.2154095470905304","0.000008246924153354485","79999","21.04592695994758","83.34313671125761","62.297209751310035","21676","16","4","WithASPPWithoutDownsampling48","None","ec2-18-118-51-27.us-east-2.compute.amazonaws.com","i-01a954b8cb18d6c91","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-118-51-27.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-118-51-27.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-118-51-27.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0502-2038_WithASPPWithoutDownsampling48_6b2b0/","s3://dlad22-team30-ex2/T30_0502-2038_WithASPPWithoutDownsampling48_6b2b0/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","82.23143618480071","94.64617392382532","97.7422646934434","0.01061037480978175","0.01830132419621284","0.14633162163359265","0.2229496659189497","4.032680831937183","0.16847735050941356","0.13389567201397776","8.760633158799983","21.04592695994758","68.60807595179084","93.2239270857353","86.36495330682682","92.32025962488832","87.00900703534602","83.34313671125761","73.72646843427924","76.51893201606194","58.99638199037516","73.17423611000066","98.28773048420835","92.51854811865394","96.50612431825004","88.74076932610161","63.72163170570589","81.44437144865262","88.83788125908562","81.16236240915222","90.47899141458436","91.8789454741958"
"WithASPP48ChannelsWithStride","finished","2022-05-02T18:41:46.000Z","2022-05-03T00:33:10.000Z","-","2022-05-03T12:24:02.000Z","1h0gvi33","loh0um","","","","","ip-172-31-18-7","","","","1","Tesla K80","adam","0.0001","15","0.1402827650308609","0.16518941521644592","0.152736097574234","0.17892441153526306","0.247735932469368","0.42666035890579224","0.000008246924153354485","79999","47.507521858536286","72.01101128545668","24.50348942692039","21084","16","4","WithASPP","None","ec2-18-222-130-2.us-east-2.compute.amazonaws.com","i-0303280294f9ca82c","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-222-130-2.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-222-130-2.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-222-130-2.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0502-1841_WithASPP_91469/","s3://dlad22-team30-ex2/T30_0502-1841_WithASPP_91469/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","46.52728084546172","68.6237626833413","82.90359401644393","0.032565414446965334","0.05181856489239865","0.35463235543113936","0.4795245134909286","6.984398901448377","0.3804089168405904","0.4070382505811071","11.84896460271116","47.507521858536286","49.99991722130364","90.11321490206026","74.52300014924333","78.61277133417059","70.52371362642418","72.01101128545668","58.8410810426226","64.59282440719082","46.39628184843908","60.7037131630022","92.23352186717472","75.27361971363662","95.88271536193726","80.66364076888364","50.84526007251666","73.61128570859152","78.30042334188104","62.007154663900955","88.10852460849044","76.97655062220761"
"ASPPRun2-Add1ConvLayer","finished","2022-05-01T18:54:14.000Z","2022-05-02T01:34:27.000Z","-","2022-05-02T08:37:05.000Z","a5cn0p8b","alansavio25","","","","","ip-172-31-21-227","","","","1","Tesla K80","adam","0.0001","15","0.4070579409599304","0.21743454039096832","0.3122462332248688","0.3221828043460846","0.2902950644493103","0.6124778985977173","0.000008246924153354485","79999","59.78539126767992","71.51771881112289","21.51771881112289","24013","16","4","updated_decoder","None","ec2-3-142-147-142.us-east-2.compute.amazonaws.com","i-0fa3679e12751ae03","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-3-142-147-142.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-142-147-142.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-142-147-142.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0501-1854_updated_decoder_9dca3/","s3://dlad22-team30-ex2/T30_0501-1854_updated_decoder_9dca3/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","33.393101569516666","45.87636311060115","55.83926904984588","0.04278240351059509","0.06218760653873868","0.6447974720959957","0.8281977844526773","13.02382646070857","1.1864531541275427","2.97511712685873","16.391686091246786","59.78539126767992","51.79535282609278","88.09775418454555","76.25818225210904","80.73386217379193","69.55563720002831","71.51771881112289","60.982339359197205","69.24438203743497","52.34156483193909","62.04489478686923","88.13062194517143","73.80268963752883","96.31099438312316","75.13752836261519","49.642052168714834","77.44708080210962","55.12879829047229","68.79957898258469","89.19202498768672","74.19131819931992"
"Depth0.3_SemSeg0.7_continued","finished","2022-05-01T14:40:34.000Z","2022-05-01T15:11:34.000Z","Row 2 in Table 3 and Figure 4: Depth: 0.3","2022-05-12T17:20:07.000Z","191myf8b","alansavio25","","","","","ip-172-31-20-185","","","","1","Tesla K80","adam","0.0001","15","0.3600941002368927","0.34220415353775024","0.34757113456726074","0.1697804480791092","0.2298630923032761","0.39964354038238525","0.000008246924153354485","79999","27.381287114944705","70.48384539806915","43.102558283124445","1860","16","4","Depth0.3_SemSeg0.7_CONTINUED","s3://dlad22-team30-ex2/T30_0427-1938_Depth0.3_SemSeg0.7_b28ea/epoch=14-step=74999.ckpt","ec2-52-14-16-46.us-east-2.compute.amazonaws.com","i-01d02aaaa1d8903a2","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-52-14-16-46.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-52-14-16-46.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-52-14-16-46.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0501-1440_Depth0.3_SemSeg0.7_CONTINUED_11073/","s3://dlad22-team30-ex2/T30_0501-1440_Depth0.3_SemSeg0.7_CONTINUED_11073/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.3","","0.7","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","73.00175079624725","90.68895913311157","95.55895286257964","0.013461470511187642","0.02207455440199982","0.1942861240848492","0.2909542951350188","5.541174508512545","0.23866643102971147","0.2828010572516608","11.533791327685686","27.381287114944705","51.77288281579591","87.28751571762264","78.37590902488728","85.8480605752403","79.93389657095646","70.48384539806915","58.402247864454466","53.029928798104834","21.382647282567625","55.008203670708006","95.85936006999778","83.12053027989046","91.37318994744822","78.09136196543366","40.56265828419283","56.48781829845715","82.91668524325422","69.70600246882641","84.32721743443801","85.70694625103765"
